"RunID","SourceID","SourceTime"
108797,0,0
108798,2,21.13
108799,0,0
108800,4,95.06
108801,6,110.17
108802,3,89.01
108803,0,0
108804,1,106.04
108805,5,66.09
108806,4,108.08
108807,5,78.02
108808,1,99.1
108809,1,16.2
108810,1,75.2
108811,0,0
108812,0,0
108813,0,0
108814,0,0
108815,2,46.03
108816,3,104.17
108817,3,60.23
108818,0,0
108819,3,31.15
108820,0,0
108821,0,0
108822,0,0
108823,5,113.09
108824,0,0
108825,0,0
108826,6,53.15
108827,2,78.03
108828,0,0
108829,3,56.12
108830,2,66.06
108831,2,52.12
108832,1,21.09
108833,0,0
108834,4,109.04
108835,0,0
108836,0,0
108837,4,65.23
108838,6,23.24
108839,0,0
108840,6,98.23
108841,0,0
108842,0,0
108843,0,0
108844,6,76.18
108845,2,22.14
108846,6,112.04
108847,0,0
108848,0,0
108849,3,105.03
108850,4,44.21
108851,0,0
108852,6,111.01
108853,0,0
108854,2,107.01
108855,0,0
108856,0,0
108857,3,100.15
108858,5,73.07
108859,6,77.23
108860,0,0
108861,1,60.03
108862,0,0
108863,6,86.09
108864,1,93.03
108865,0,0
108866,0,0
108867,0,0
108868,1,96.21
108869,0,0
108870,0,0
108871,0,0
108872,0,0
108873,0,0
108874,5,112.01
108875,0,0
108876,0,0
108877,0,0
108878,0,0
108879,4,54.12
108880,0,0
108881,0,0
108882,0,0
108883,2,80.13
108884,6,41.03
108885,4,85.16
108886,0,0
108887,2,21.21
108888,0,0
108889,2,83.21
108890,0,0
108891,5,45.12
108892,2,67.08
108893,5,87.05
108894,0,0
108895,1,84.12
108896,3,60.1
108897,0,0
108898,4,106.16
108899,3,105.2
108900,0,0
108901,5,30.23
108902,0,0
108903,2,90.05
108904,0,0
108905,4,93.1
108906,0,0
108907,0,0
108908,0,0
108909,0,0
108910,4,47.03
108911,5,78.24
108912,0,0
108913,0,0
108914,0,0
108915,1,72.16
108916,0,0
108917,0,0
108918,4,85.03
108919,4,98.14
108920,0,0
108921,0,0
108922,0,0
108923,0,0
108924,0,0
108925,0,0
108926,3,38.22
108927,0,0
108928,0,0
108929,0,0
108930,0,0
108931,0,0
108932,0,0
108933,4,23.09
108934,3,98.15
108935,0,0
108936,4,29.24
108937,1,109.14
108938,3,107.04
108939,6,74.13
108940,1,37.19
108941,4,53.23
108942,6,106.19
108943,1,100.22
108944,5,88.22
108945,0,0
108946,5,106.24
108947,6,90.22
108948,2,86.01
108949,0,0
108950,0,0
108951,0,0
108952,0,0
108953,0,0
108954,3,79
108955,0,0
108956,1,65.16
108957,6,60.2
108958,3,17.11
108959,0,0
108960,6,98.13
108961,0,0
108962,0,0
108963,3,62.22
108964,0,0
108965,3,98.14
108966,0,0
108967,3,89.12
108968,0,0
108969,3,78.16
108970,0,0
108971,5,11.06
108972,0,0
108973,0,0
108974,1,105.21
108975,3,66.17
108976,2,42.05
108977,4,82.17
108978,1,91.05
108979,4,33.15
108980,0,0
108981,0,0
108982,2,99.01
108983,0,0
108984,6,80.14
108985,2,99.11
108986,0,0
108987,2,70.03
108988,1,84.14
108989,0,0
108990,1,107.13
108991,0,0
108992,0,0
108993,0,0
108994,0,0
108995,5,33.14
108996,0,0
108997,0,0
108998,1,42.24
108999,1,66.19
109000,0,0
109001,0,0
109002,5,91.1
109003,0,0
109004,5,73.11
109005,4,25.05
109006,0,0
109007,0,0
109008,2,110.1
109009,3,68.14
109010,0,0
109011,4,96.21
109012,0,0
109013,5,103.16
109014,4,69.24
109015,3,84.23
109016,0,0
109017,0,0
109018,2,87.15
109019,5,58.2
109020,4,86.02
109021,1,19.17
109022,0,0
109023,1,106.14
109024,0,0
109025,5,90.2
109026,1,100.14
109027,6,88.09
109028,2,108.04
109029,0,0
109030,0,0
109031,4,53.14
109032,4,57.15
109033,0,0
109034,4,104.03
109035,0,0
109036,2,24.07
109037,5,102.15
109038,3,105.17
109039,0,0
109040,0,0
109041,0,0
109042,0,0
109043,0,0
109044,0,0
109045,4,13.14
109046,3,107.09
109047,2,82.21
109048,4,113.11
109049,4,112.19
109050,0,0
109051,0,0
109052,3,111.1
109053,5,100.23
109054,0,0
109055,0,0
109056,0,0
109057,4,110.15
109058,0,0
109059,5,79.2
109060,1,93.18
109061,5,82.17
109062,3,59
109063,0,0
109064,2,50.23
109065,6,72.05
109066,2,80.09
109067,1,94.02
109068,0,0
109069,2,91.13
109070,0,0
109071,1,94.17
109072,4,52.01
109073,6,61.16
109074,0,0
109075,0,0
109076,0,0
109077,0,0
109078,0,0
109079,0,0
109080,1,68.11
109081,0,0
109082,3,9.04
109083,6,56.16
109084,0,0
109085,6,9.13
109086,6,76.04
109087,0,0
109088,0,0
109089,5,62.16
109090,0,0
109091,6,62.24
109092,0,0
109093,5,93.09
109094,0,0
109095,0,0
109096,0,0
109097,4,57.21
109098,0,0
109099,0,0
109100,2,93
109101,0,0
109102,0,0
109103,5,67.11
109104,0,0
109105,1,75.02
109106,5,104.12
109107,3,103.17
109108,0,0
109109,5,50.02
109110,0,0
109111,6,104
109112,0,0
109113,1,37.2
109114,0,0
109115,0,0
109116,2,64.19
109117,5,105.24
109118,6,58.19
109119,0,0
109120,4,28.1
109121,0,0
109122,0,0
109123,1,31.15
109124,6,108.11
109125,4,65.15
109126,3,81.13
109127,5,106.21
109128,2,86.07
109129,5,88.19
109130,0,0
109131,4,113.22
109132,0,0
109133,0,0
109134,2,45.18
109135,6,110.16
109136,0,0
109137,0,0
109138,0,0
109139,0,0
109140,0,0
109141,0,0
109142,1,65.13
109143,0,0
109144,0,0
109145,0,0
109146,0,0
109147,4,9.1
109148,4,111.19
109149,0,0
109150,0,0
109151,0,0
109152,2,91.02
109153,2,91.11
109154,5,85.09
109155,6,113.06
109156,0,0
109157,0,0
109158,6,36.23
109159,0,0
109160,0,0
109161,0,0
109162,0,0
109163,1,81.02
109164,0,0
109165,0,0
109166,0,0
109167,0,0
109168,0,0
109169,1,51.23
109170,0,0
109171,0,0
109172,0,0
109173,3,107.04
109174,0,0
109175,5,12.14
109176,0,0
109177,0,0
109178,5,76.19
109179,2,80.06
109180,0,0
109181,0,0
109182,0,0
109183,0,0
109184,5,102
109185,0,0
109186,6,59
109187,1,82.03
109188,1,89.16
109189,0,0
109190,1,49.2
109191,2,74.04
109192,0,0
109193,4,96.05
109194,5,91.21
109195,0,0
109196,0,0
109197,5,84.07
109198,0,0
109199,6,98.01
109200,5,99.12
109201,0,0
109202,6,90.02
109203,4,88.01
109204,0,0
109205,0,0
109206,4,28.2
109207,0,0
109208,1,92.22
109209,5,110.24
109210,1,76.12
109211,0,0
109212,4,97.23
109213,0,0
109214,0,0
109215,0,0
109216,0,0
109217,0,0
109218,0,0
109219,6,23.13
109220,6,53.16
109221,0,0
109222,4,19.01
109223,3,78.01
109224,0,0
109225,6,22.03
109226,0,0
109227,2,85.15
109228,0,0
109229,0,0
109230,4,90.03
109231,5,73.03
109232,0,0
109233,1,94.08
109234,5,15.08
109235,3,112
109236,0,0
109237,0,0
109238,5,97.08
109239,2,25.09
109240,5,37.16
109241,1,107.09
109242,0,0
109243,4,54.24
109244,0,0
109245,0,0
109246,4,80.07
109247,4,94.06
109248,0,0
109249,6,107.15
109250,1,88.21
109251,0,0
109252,5,113.06
109253,0,0
109254,0,0
109255,1,38.2
109256,0,0
109257,0,0
109258,3,38.06
109259,0,0
109260,0,0
109261,0,0
109262,0,0
109263,3,99.2
109264,4,81.16
109265,0,0
109266,0,0
109267,4,108.16
109268,1,53.06
109269,2,50.21
109270,3,22.16
109271,2,80.12
109272,6,104.23
109273,4,62.06
109274,1,70.23
109275,6,54.21
109276,2,80.12
109277,0,0
109278,3,37.17
109279,0,0
109280,0,0
109281,6,113.11
109282,0,0
109283,0,0
109284,0,0
109285,3,98.09
109286,0,0
109287,0,0
109288,4,85.01
109289,0,0
109290,1,15.17
109291,1,67
109292,3,86.08
109293,2,104.05
109294,0,0
109295,4,60.03
109296,0,0
109297,0,0
109298,4,96.01
109299,0,0
109300,1,24.14
109301,0,0
109302,4,80.08
109303,6,56.22
109304,5,92.24
109305,0,0
109306,0,0
109307,5,98.05
109308,4,9.12
109309,0,0
109310,3,86.19
109311,0,0
109312,0,0
109313,0,0
109314,0,0
109315,6,78.06
109316,2,69.05
109317,0,0
109318,0,0
109319,3,73.09
109320,1,100.04
109321,0,0
109322,4,27.06
109323,0,0
109324,2,21.02
109325,0,0
109326,0,0
109327,0,0
109328,0,0
109329,1,80.18
109330,0,0
109331,5,43.04
109332,0,0
109333,1,108.09
109334,0,0
109335,4,66.15
109336,0,0
109337,0,0
109338,0,0
109339,5,67.06
109340,4,93.24
109341,4,108
109342,3,91.19
109343,3,96.08
109344,5,107.16
109345,0,0
109346,3,104.22
109347,0,0
109348,0,0
109349,0,0
109350,0,0
109351,0,0
109352,0,0
109353,0,0
109354,2,90.1
109355,0,0
109356,6,41.07
109357,2,90.21
109358,1,103.24
109359,0,0
109360,4,75.12
109361,0,0
109362,0,0
109363,6,55.13
109364,0,0
109365,0,0
109366,0,0
109367,4,29.17
109368,6,87.1
109369,2,76.23
109370,5,95.06
109371,3,100.08
109372,0,0
109373,6,110.01
109374,4,112.12
109375,1,78.11
109376,0,0
109377,0,0
109378,0,0
109379,0,0
109380,0,0
109381,0,0
109382,2,96.04
109383,0,0
109384,3,41.23
109385,0,0
109386,4,84.15
109387,0,0
109388,0,0
109389,0,0
109390,6,98.24
109391,5,102.24
109392,0,0
109393,3,104.13
109394,0,0
109395,0,0
109396,6,41.02
109397,0,0
109398,0,0
109399,0,0
109400,0,0
109401,3,103.19
109402,0,0
109403,0,0
109404,3,92.03
109405,4,42.05
109406,0,0
109407,0,0
109408,0,0
109409,0,0
109410,1,56.01
109411,0,0
109412,0,0
109413,0,0
109414,0,0
109415,5,96.13
109416,0,0
109417,3,104.15
109418,0,0
109419,0,0
109420,0,0
109421,0,0
109422,0,0
109423,3,96.18
109424,4,73.1
109425,1,15.15
109426,0,0
109427,2,109.15
109428,0,0
109429,0,0
109430,3,88.19
109431,0,0
109432,3,58.1
109433,0,0
109434,0,0
109435,0,0
109436,2,107.2
109437,0,0
109438,2,13.23
109439,6,98.12
109440,0,0
109441,2,87.19
109442,0,0
109443,6,113.17
109444,0,0
109445,1,69.14
109446,0,0
109447,1,45.13
109448,5,112.18
109449,2,106.05
109450,0,0
109451,2,91.02
109452,0,0
109453,4,12.02
109454,6,109.15
109455,5,105.18
109456,0,0
109457,4,44.22
109458,2,25.15
109459,4,84.23
109460,0,0
109461,5,98.07
109462,0,0
109463,0,0
109464,0,0
109465,5,83.02
109466,6,71.07
109467,0,0
109468,5,96.06
109469,4,76.18
109470,0,0
109471,2,32.23
109472,4,84.19
109473,0,0
109474,0,0
109475,3,108.15
109476,0,0
109477,1,87.22
109478,2,27.02
109479,0,0
109480,2,53.08
109481,5,73.21
109482,4,41.2
109483,5,21.21
109484,0,0
109485,4,66.24
109486,0,0
109487,0,0
109488,5,24.16
109489,0,0
109490,0,0
109491,0,0
109492,0,0
109493,0,0
109494,4,79.11
109495,0,0
109496,0,0
109497,0,0
109498,4,91.08
109499,0,0
109500,1,101.03
109501,1,34.02
109502,0,0
109503,6,98.1
109504,0,0
109505,0,0
109506,0,0
109507,4,58
109508,1,71.16
109509,3,34.22
109510,6,110.2
109511,1,105.04
109512,0,0
109513,0,0
109514,0,0
109515,6,76.12
109516,1,90.05
109517,0,0
109518,0,0
109519,0,0
109520,6,105.09
109521,0,0
109522,0,0
109523,0,0
109524,0,0
109525,5,16.19
109526,6,88.01
109527,0,0
109528,0,0
109529,0,0
109530,3,99.1
109531,0,0
109532,4,89.19
109533,2,25.17
109534,0,0
109535,6,71.13
109536,6,98.08
109537,3,88.17
109538,3,42.1
109539,0,0
109540,0,0
109541,0,0
109542,0,0
109543,0,0
109544,2,96.08
109545,0,0
109546,4,52.13
109547,0,0
109548,0,0
109549,0,0
109550,0,0
109551,0,0
109552,0,0
109553,2,104.21
109554,5,67.04
109555,0,0
109556,6,90.15
109557,5,112.18
109558,0,0
109559,0,0
109560,1,103.05
109561,0,0
109562,3,94.18
109563,1,103.01
109564,2,34
109565,0,0
109566,0,0
109567,2,90.07
109568,0,0
109569,0,0
109570,3,97
109571,0,0
109572,2,47.1
109573,2,54.1
109574,0,0
109575,3,93.06
109576,6,81.16
109577,0,0
109578,5,112.12
109579,0,0
109580,5,33
109581,6,104.15
109582,0,0
109583,6,112.02
109584,0,0
109585,2,111
109586,1,96.07
109587,0,0
109588,4,62.04
109589,0,0
109590,0,0
109591,0,0
109592,0,0
109593,0,0
109594,0,0
109595,4,36.18
109596,0,0
109597,5,78.01
109598,2,113.23
109599,5,60.05
109600,0,0
109601,0,0
109602,2,30.2
109603,0,0
109604,3,66.17
109605,3,101.02
109606,0,0
109607,0,0
109608,0,0
109609,0,0
109610,0,0
109611,0,0
109612,5,74.04
109613,6,97.11
109614,0,0
109615,2,94.08
109616,3,99.14
109617,4,102.11
109618,6,35.06
109619,0,0
109620,0,0
109621,0,0
109622,0,0
109623,6,85.09
109624,4,27.13
109625,0,0
109626,6,65.06
109627,5,83.13
109628,2,34.18
109629,5,73.21
109630,6,39.24
109631,0,0
109632,0,0
109633,0,0
109634,0,0
109635,1,87.03
109636,0,0
109637,4,67.02
109638,0,0
109639,6,90.01
109640,0,0
109641,0,0
109642,3,94.2
109643,0,0
109644,0,0
109645,2,92.07
109646,3,113.14
109647,2,111.01
109648,2,95.17
109649,3,105.22
109650,0,0
109651,0,0
109652,0,0
109653,3,24.16
109654,0,0
109655,0,0
109656,3,14.02
109657,0,0
109658,3,38
109659,0,0
109660,6,33.06
109661,5,77.06
109662,0,0
109663,5,39.24
109664,0,0
109665,6,100.15
109666,4,68.02
109667,0,0
109668,0,0
109669,1,76.03
109670,0,0
109671,0,0
109672,5,100.02
109673,1,92.05
109674,0,0
109675,0,0
109676,0,0
109677,2,69.04
109678,3,18.16
109679,5,96.03
109680,0,0
109681,6,95.06
109682,0,0
109683,0,0
109684,0,0
109685,4,102.18
109686,6,48.14
109687,0,0
109688,0,0
109689,4,113.12
109690,2,67.1
109691,0,0
109692,0,0
109693,1,67.16
109694,0,0
109695,0,0
109696,0,0
109697,0,0
109698,3,69.12
109699,0,0
109700,0,0
109701,5,67.06
109702,0,0
109703,4,63.08
109704,0,0
109705,1,84.06
109706,0,0
109707,2,11.14
109708,0,0
109709,0,0
109710,1,52.16
109711,0,0
109712,0,0
109713,0,0
109714,0,0
109715,0,0
109716,0,0
109717,0,0
109718,0,0
109719,0,0
109720,0,0
109721,0,0
109722,4,48.2
109723,6,44.15
109724,3,96.07
109725,5,109.04
109726,0,0
109727,0,0
109728,2,111.15
109729,0,0
109730,0,0
109731,2,68.08
109732,0,0
109733,3,28.1
109734,0,0
109735,4,92.1
109736,0,0
109737,5,9.24
109738,0,0
109739,0,0
109740,0,0
109741,3,100.1
109742,0,0
109743,0,0
109744,0,0
109745,2,88.01
109746,0,0
109747,4,103
109748,0,0
109749,0,0
109750,0,0
109751,2,106.05
109752,1,97.08
109753,5,47.03
109754,0,0
109755,1,105.13
109756,0,0
109757,0,0
109758,0,0
109759,0,0
109760,2,91.1
109761,6,55.12
109762,0,0
109763,1,59.22
109764,0,0
109765,0,0
109766,0,0
109767,1,77.07
109768,3,111.03
109769,0,0
109770,2,106.02
109771,4,36.04
109772,4,76.12
109773,1,70.04
109774,3,112.07
109775,0,0
109776,5,82.09
109777,0,0
109778,0,0
109779,3,77.23
109780,3,96.12
109781,0,0
109782,5,59.02
109783,0,0
109784,2,112.2
109785,1,62.09
109786,1,63.07
109787,4,56.04
109788,0,0
109789,2,30.15
109790,5,87.23
109791,0,0
109792,2,63.2
109793,0,0
109794,1,61.22
109795,0,0
109796,0,0
109797,0,0
109798,0,0
109799,0,0
109800,0,0
